SeniorCitizen,tenure,MonthlyCharges,TotalCharges,AvgMonthlyCharges,ChargeRatio,TotalServices,HasProtectionServices,HasAnyProtection,HasStreamingServices,HasAnyStreaming,LongTermAutoPayment,HighRiskCustomer,HasPaperlessBilling,Partner_encoded,Dependents_encoded,PhoneService_encoded,PaperlessBilling_encoded,Gender_encoded,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check
0,28,50.8,1386.8,49.528571428571425,0.9749718785151856,5,3,1,1,1,0,0,0,1,1,0,0,1,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,True,False,False,False,True
0,57,95.0,5535.8,97.11929824561403,1.022308402585411,5,1,1,2,1,0,0,1,1,1,1,1,0,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,True,False
0,52,84.05,4326.8,83.20769230769231,0.9899784926554708,5,3,1,0,0,0,0,1,1,1,1,1,0,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False
0,72,106.1,7548.6,104.84166666666667,0.9881401193842287,8,4,1,1,1,1,0,1,1,1,1,1,1,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,True,False,False
0,25,55.55,1405.3,56.211999999999996,1.0119171917191718,4,1,1,0,0,0,0,0,1,0,1,0,1,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
0,27,80.65,2209.75,81.8425925925926,1.0147872609124933,4,2,1,0,0,1,0,1,1,1,1,1,1,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False
0,53,46.3,2546.85,48.053773584905656,1.03787847915563,4,2,1,1,1,0,0,1,0,0,0,1,1,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
0,72,19.3,1304.8,18.12222222222222,0.9389752446747264,1,0,0,0,0,1,0,0,1,0,1,0,1,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False
0,5,96.55,500.1,100.02000000000001,1.0359399274987053,6,2,1,1,1,0,1,0,0,0,1,0,1,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False
0,72,75.4,5480.25,76.11458333333333,1.0094772325375774,6,2,1,2,1,1,0,1,1,1,1,1,1,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False
1,62,96.1,6019.35,97.08629032258065,1.0102631667282067,6,2,1,1,1,0,0,1,1,1,1,1,0,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False
0,42,25.25,1108.2,26.385714285714286,1.044978783592645,2,0,0,0,0,0,0,0,1,0,1,0,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False
0,18,49.4,874.8,48.599999999999994,0.9838056680161944,3,1,1,0,0,0,1,0,0,0,1,0,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,70,75.5,5212.65,74.46642857142857,0.9863103122043518,7,3,1,1,1,1,0,1,0,0,1,1,0,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False
0,9,24.95,190.25,21.13888888888889,0.8472500556668894,1,0,0,0,0,0,1,1,0,0,0,1,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,2,19.65,31.2,15.6,0.7938931297709924,1,0,0,0,0,0,1,1,0,0,1,1,1,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False
0,5,20.2,83.75,16.75,0.8292079207920792,1,0,0,0,0,0,1,0,0,1,1,0,1,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
1,65,99.1,6496.15,99.94076923076922,1.00848404874641,6,2,1,2,1,0,0,1,0,0,1,1,1,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False
0,52,19.85,1070.5,20.58653846153846,1.0371052121681845,1,0,0,0,0,0,0,0,1,1,1,0,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True
0,7,100.4,715.0,102.14285714285714,1.0173591348890152,6,2,1,2,1,0,1,1,0,0,1,1,0,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False
0,1,53.55,53.55,53.55,1.0,4,2,1,0,0,0,1,1,1,0,1,1,0,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
0,18,95.05,1679.4,93.30000000000001,0.9815886375591795,6,2,1,1,1,0,0,1,0,0,1,1,0,False,True,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False
0,60,20.95,1270.55,21.175833333333333,1.0107796340493238,1,0,0,0,0,1,0,1,1,1,1,1,1,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False
0,1,20.15,20.15,20.15,1.0,1,0,0,0,0,0,1,1,0,0,1,1,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
1,2,44.15,92.65,46.325,1.049263873159683,2,0,0,0,0,0,1,1,0,0,1,1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,72,114.9,8496.7,118.00972222222224,1.02706459723431,9,4,1,2,1,0,0,1,0,0,1,1,0,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False
0,2,20.05,39.25,19.625,0.9788029925187032,1,0,0,0,0,0,1,1,0,0,1,1,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
1,50,88.05,4367.35,87.34700000000001,0.992015900056786,5,1,1,1,1,0,1,1,1,0,1,1,0,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False
0,1,69.95,69.95,69.95,1.0,2,0,0,0,0,0,0,1,1,1,1,1,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0,64,76.1,4818.8,75.29375,0.9894053876478319,7,3,1,1,1,1,0,1,1,0,1,1,1,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False
1,43,55.55,2342.2,54.46976744186046,0.9805538693404223,5,2,1,2,1,0,0,0,1,0,0,0,0,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False
1,1,45.85,45.85,45.85,1.0,2,0,0,0,0,0,1,1,0,0,1,1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0,26,20.9,518.3,19.934615384615384,0.9538093485461906,1,0,0,0,0,0,1,0,0,0,1,0,1,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
1,68,96.55,6581.9,96.79264705882352,1.002513175130228,6,2,1,1,1,1,0,1,1,0,1,1,0,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,True,True,False,True,False,False
0,13,30.15,382.2,29.4,0.9751243781094527,2,1,1,0,0,0,1,0,0,1,0,0,0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
0,7,90.45,593.45,84.77857142857144,0.9372976387901762,5,1,1,1,1,0,1,1,0,0,1,1,1,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
0,43,75.2,3254.35,75.68255813953488,1.006416996536368,6,2,1,2,1,1,0,0,1,1,1,0,0,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False
0,19,60.6,1297.8,68.30526315789473,1.127149557060969,5,3,1,0,0,0,1,1,0,1,1,1,0,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False
0,55,20.0,1087.25,19.76818181818182,0.9884090909090909,1,0,0,0,0,0,0,0,1,1,1,0,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False
0,72,111.95,8033.1,111.57083333333334,0.9966130713115974,8,4,1,2,1,1,0,0,1,1,1,0,1,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False
0,28,19.55,543.8,19.42142857142857,0.9934234563390573,1,0,0,0,0,0,0,1,1,1,1,1,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False
0,37,98.8,3475.55,93.9337837837838,0.95074679943101,6,1,1,2,1,0,0,0,0,0,1,0,1,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False
1,10,85.55,851.75,85.175,0.9956165984804208,4,0,0,1,1,0,1,0,1,0,1,0,1,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
0,72,95.9,6954.15,96.58541666666666,1.007147201946472,6,2,1,1,1,1,0,1,1,1,1,1,0,False,True,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False
0,11,89.2,990.3,90.02727272727272,1.0092743579290664,5,1,1,1,1,0,1,1,0,0,1,1,0,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
0,72,116.4,8543.25,118.65625,1.019383591065292,9,4,1,2,1,1,0,1,1,1,1,1,0,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False
0,2,40.4,77.15,38.575,0.9548267326732675,4,3,1,0,0,0,0,1,0,0,0,1,1,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False
0,26,19.15,515.75,19.83653846153846,1.0358505724040972,1,0,0,0,0,1,0,1,1,1,1,1,1,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False
0,64,109.2,6741.15,105.33046875,0.9645647321428571,8,3,1,2,1,1,0,1,1,1,1,1,1,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False
1,68,60.65,3975.9,58.46911764705882,0.9640415110809369,5,3,1,0,0,1,0,1,1,0,1,1,0,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False
0,35,46.35,1662.05,47.48714285714286,1.0245338264755741,4,2,1,1,1,1,0,1,1,1,0,1,0,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,True,False,False
0,1,70.45,70.45,70.45,1.0,2,0,0,0,0,0,1,1,0,1,1,1,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0,23,44.95,996.85,43.34130434782609,0.9642114426657638,3,0,0,2,1,0,1,1,0,0,0,1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False
0,17,49.8,836.35,49.19705882352941,0.9878927474604301,4,1,1,2,1,0,1,1,1,0,0,1,1,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True
1,66,45.55,3027.25,45.86742424242424,1.0069686990652964,4,2,1,1,1,1,0,0,1,0,0,0,0,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False
0,3,54.65,189.1,63.03333333333333,1.153400426959439,3,0,0,1,1,0,1,0,0,0,1,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
0,30,55.65,1653.85,55.12833333333333,0.9906259359089548,4,2,1,0,0,0,0,1,0,0,1,1,1,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True
1,6,79.7,497.6,82.93333333333334,1.0405687996654118,3,0,0,1,1,0,1,1,0,0,1,1,1,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
1,12,29.3,355.9,29.65833333333333,1.0122298065984072,2,1,1,0,0,0,1,1,1,1,0,1,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
0,68,79.6,5515.8,81.11470588235295,1.0190289683712683,7,3,1,2,1,1,0,1,1,0,1,1,0,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False
0,48,100.05,4834.0,100.70833333333333,1.0065800433116776,6,2,1,2,1,0,0,1,1,0,1,1,0,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,True,False,False
0,57,70.35,4124.65,72.36228070175439,1.0286038479282784,6,3,1,1,1,1,0,1,1,0,1,1,0,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,True,False,False
1,18,78.55,1422.65,79.03611111111111,1.0061885564749984,3,0,0,1,1,0,1,0,1,0,1,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
0,21,43.55,1011.5,48.166666666666664,1.1060084194412554,4,2,1,1,1,0,1,1,0,0,0,1,1,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True
0,26,19.2,459.6,17.676923076923078,0.920673076923077,1,0,0,0,0,0,0,0,1,0,1,0,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True
0,4,87.1,341.45,85.3625,0.9800516647531573,5,2,1,0,0,0,1,1,0,1,1,1,0,False,True,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True
0,72,110.9,8240.85,114.45625000000001,1.0320671776375112,8,3,1,2,1,1,0,1,1,0,1,1,1,False,True,True,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False
1,1,75.3,75.3,75.3,1.0,3,1,1,0,0,0,0,1,0,0,1,1,0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1,40,101.85,4086.3,102.1575,1.003019145802651,6,1,1,2,1,0,1,0,1,0,1,0,1,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False
0,62,19.95,1244.8,20.07741935483871,1.0063869350796346,1,0,0,0,0,1,0,0,1,1,1,0,1,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False
0,48,105.1,5083.55,105.90729166666667,1.007681176657152,7,2,1,2,1,0,0,1,1,0,1,1,0,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,True,False,False
0,14,81.95,1181.75,84.41071428571429,1.030027019959906,7,3,1,2,1,0,0,0,1,0,1,0,1,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True
0,39,89.55,3474.45,89.08846153846153,0.9948460249967788,6,3,1,0,0,0,0,1,1,1,1,1,0,False,True,True,False,False,False,False,True,False,True,False,True,False,False,False,False,True,False,False,True,False
0,9,69.5,653.25,72.58333333333333,1.0443645083932853,6,3,1,1,1,0,1,1,0,0,1,1,1,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,False,True
0,57,100.6,5611.7,98.45087719298245,0.9786369502284539,6,1,1,2,1,0,1,1,1,1,1,1,0,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False
0,28,30.1,810.85,28.958928571428572,0.9620906502135738,2,1,1,0,0,0,0,1,0,0,0,1,1,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
0,22,88.75,1885.15,85.68863636363636,0.9655057618437901,5,1,1,1,1,0,1,1,1,1,1,1,1,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
0,45,25.5,1121.05,24.912222222222223,0.976949891067538,2,0,0,0,0,0,0,0,1,0,1,0,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True
0,70,64.95,4523.25,64.61785714285715,0.9948861761794787,6,4,1,0,0,1,0,0,1,0,1,0,1,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,True,False,False
0,1,20.2,20.2,20.2,1.0,1,0,0,0,0,0,1,0,0,0,1,0,1,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
0,16,55.85,857.8,53.6125,0.9599373321396597,4,2,1,0,0,0,0,1,1,1,1,1,1,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True
0,41,20.0,879.8,21.458536585365852,1.0729268292682925,1,0,0,0,0,0,0,1,1,1,1,1,1,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True
0,53,69.7,3729.6,70.36981132075472,1.0096099185187188,6,3,1,1,1,0,0,1,1,1,1,1,1,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,False,True
0,26,98.65,2537.0,97.57692307692308,0.989122382938906,6,2,1,2,1,0,1,1,0,0,1,1,1,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False
0,14,84.8,1203.9,85.99285714285715,1.0140667115902966,4,0,0,1,1,0,1,1,1,1,1,1,0,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
0,70,25.4,1782.05,25.457857142857144,1.0022778402699661,2,0,0,0,0,0,0,0,1,1,1,0,1,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True
0,26,87.15,2274.1,87.46538461538461,1.0036188710887506,5,3,1,0,0,1,0,1,0,0,1,1,0,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False
0,57,69.75,3894.4,68.32280701754387,0.9795384518644281,6,3,1,1,1,0,0,0,0,0,1,0,0,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True
0,70,69.2,4872.35,69.605,1.0058526011560693,6,2,1,1,1,1,0,1,1,1,1,1,0,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False
0,72,104.45,7459.0,103.59722222222223,0.9918355406627306,7,2,1,2,1,1,0,1,1,1,1,1,1,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,True,False,False
1,49,103.0,5166.2,105.43265306122449,1.0236179908856746,8,4,1,1,1,1,0,0,0,0,1,0,0,False,True,True,False,False,True,False,True,False,True,False,True,False,False,False,True,True,False,False,False,False
0,72,79.05,5730.7,79.59305555555555,1.0068697729988054,4,1,1,0,0,1,0,0,1,1,1,0,0,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
0,37,90.6,3358.65,90.77432432432433,1.0019241095400038,9,4,1,2,1,1,0,1,0,0,1,1,1,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,False
0,60,60.5,3694.45,61.57416666666666,1.0177548209366392,5,3,1,0,0,1,0,0,1,1,1,0,1,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False
0,64,113.35,7222.75,112.85546875,0.995637130569034,9,4,1,2,1,0,0,0,1,1,1,0,0,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,True,False
0,12,73.75,871.4,72.61666666666666,0.9846327683615819,3,0,0,0,0,0,0,1,0,1,1,1,1,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0,7,73.85,511.25,73.03571428571429,0.9889737885675599,3,0,0,0,0,0,1,1,0,0,1,1,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,4,70.2,237.95,59.4875,0.8474002849002849,2,0,0,0,0,0,1,1,0,0,1,1,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,3,75.8,246.3,82.10000000000001,1.08311345646438,3,0,0,0,0,0,1,1,0,0,1,1,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,1,50.15,50.15,50.15,1.0,3,1,1,0,0,0,1,1,0,1,1,1,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
0,3,84.75,264.85,88.28333333333335,1.041691248770895,4,0,0,1,1,0,0,1,1,1,1,1,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
0,2,46.6,87.9,43.95,0.9431330472103004,2,0,0,0,0,0,0,1,0,0,1,1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,23,75.6,1758.6,76.4608695652174,1.0113871635610765,3,0,0,0,0,0,0,0,0,0,1,0,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,9,21.25,204.55,22.727777777777778,1.0695424836601308,1,0,0,0,0,0,1,1,1,0,1,1,1,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
0,72,103.95,7556.9,104.95694444444445,1.0096868152423706,8,4,1,1,1,1,0,1,1,0,1,1,0,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False
0,51,83.85,4307.1,84.45294117647059,1.0071907117050758,8,4,1,2,1,1,0,1,1,0,1,1,1,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False
0,72,65.7,4575.35,63.54652777777778,0.9672226450194487,7,4,1,2,1,1,0,0,1,1,0,0,0,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False
0,69,59.1,4134.7,59.9231884057971,1.0139287378307462,5,3,1,0,0,1,0,0,1,1,1,0,0,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False
0,35,55.0,2010.55,57.44428571428571,1.0444415584415585,3,0,0,1,1,0,1,0,0,0,1,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
0,12,20.05,264.55,22.045833333333334,1.0995428096425601,1,0,0,0,0,0,0,1,1,0,1,1,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False
0,1,79.05,79.05,79.05,1.0,3,0,0,1,1,0,1,1,0,0,1,1,1,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
0,60,80.6,4946.7,82.445,1.0228908188585608,7,3,1,2,1,1,0,1,1,1,1,1,0,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False
1,70,104.8,7308.95,104.41357142857143,0.9963127044711014,7,2,1,2,1,0,0,1,1,0,1,1,1,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,False,True,False
0,1,55.0,55.0,55.0,1.0,3,0,0,1,1,0,1,1,0,0,1,1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
0,30,84.3,2438.6,81.28666666666666,0.9642546461051799,5,3,1,0,0,0,0,1,0,0,1,1,1,False,False,True,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False
0,10,54.5,568.2,56.82000000000001,1.0425688073394497,4,1,1,0,0,0,0,1,0,0,1,1,1,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0,11,79.5,795.65,72.33181818181818,0.9098341909662664,4,2,1,0,0,0,0,1,0,0,1,1,1,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
0,5,21.05,113.85,22.77,1.081710213776722,1,0,0,0,0,0,1,0,0,0,1,0,1,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
0,72,71.45,5025.85,69.80347222222223,0.976955524453775,6,2,1,1,1,1,0,1,1,1,1,1,0,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False
0,31,75.5,2424.45,78.20806451612903,1.0358684041871393,7,4,1,1,1,1,0,1,1,0,1,1,1,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,True,False,True,False,False
1,38,57.15,2250.65,59.227631578947374,1.0363540083805316,4,2,1,0,0,0,0,1,0,0,1,1,0,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
0,12,96.0,1062.1,88.50833333333333,0.9219618055555555,5,1,1,2,1,0,1,1,0,0,1,1,0,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False
1,34,99.85,3343.15,98.32794117647059,0.9847565465845829,6,2,1,2,1,0,0,1,0,0,1,1,1,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,False,True,False
0,22,59.75,1374.35,62.470454545454544,1.0455306200076073,4,1,1,1,1,1,0,1,1,0,1,1,1,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
0,33,107.55,3645.5,110.46969696969697,1.027147345138977,7,2,1,2,1,0,1,0,0,0,1,0,0,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False
0,58,20.3,1131.5,19.50862068965517,0.9610157975199591,1,0,0,0,0,1,0,0,0,0,1,0,1,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False
0,64,84.3,5289.05,82.64140625,0.9803251037959668,5,2,1,0,0,1,0,1,0,0,1,1,1,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False
0,72,115.6,8220.4,114.17222222222222,0.987648981161092,9,4,1,2,1,1,0,1,1,1,1,1,0,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False
0,25,53.65,1355.45,54.218,1.010587138863001,4,2,1,0,0,0,0,0,1,1,1,0,1,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True
0,11,76.4,838.7,76.24545454545455,0.997977153736316,3,1,1,0,0,0,1,0,0,0,1,0,0,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,9,84.45,762.5,84.72222222222223,1.0032234721399906,4,0,0,1,1,0,1,1,0,0,1,1,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
0,37,99.5,3762.0,101.67567567567568,1.0218660871927203,6,1,1,2,1,0,1,1,1,0,1,1,0,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False
0,2,30.25,63.75,31.875,1.0537190082644627,2,1,1,0,0,0,1,1,1,1,0,1,0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
1,2,74.85,156.4,78.2,1.0447561790247162,3,0,0,0,0,0,1,1,0,0,1,1,1,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0,4,48.55,201.0,50.25,1.035015447991761,4,1,1,2,1,0,1,1,1,0,0,1,1,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False
0,58,71.1,4299.2,74.12413793103448,1.0425335855279112,7,4,1,0,0,1,0,1,0,0,1,1,0,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,False,True,False,True,False,False
0,4,82.85,319.6,79.9,0.9643934821967413,4,1,1,1,1,0,0,1,0,0,1,1,0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False
0,1,75.5,75.5,75.5,1.0,6,2,1,2,1,0,1,1,0,0,1,1,1,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False
0,62,38.6,2345.55,37.83145161290323,0.9800894200233996,4,3,1,0,0,1,0,1,1,0,0,1,1,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False
0,55,66.05,3462.1,62.947272727272725,0.9530245681646136,6,3,1,0,0,1,0,1,1,0,1,1,0,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False
1,66,107.35,7051.95,106.84772727272727,0.9953211669560064,8,3,1,2,1,1,0,1,1,0,1,1,1,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,False,False
